UIC,Date,BOID,StartDate,UTCEndDateTime,UTCStartDateTime,OldNoOfStocks,NewNoOfStocks,AccSplitFactor,NeedSplit,AccSplitReady,timestamp,EventCode,EventName,Comment,EntitlementId
41857,2022-10-31 00:00:00,8984095,2014-01-30 00:00:00,2022-10-31 04:00:00,2014-01-30 05:00:00,0.9980639815330505,1.0,1.0,False,True,b'\x00\x00\x00\x03\xe82)\xc6',10,Cash Dividend,,-1
