UIC,Date,BOID,StartDate,UTCEndDateTime,UTCStartDateTime,OldNoOfStocks,NewNoOfStocks,AccSplitFactor,NeedSplit,AccSplitReady,timestamp,EventCode,EventName,Comment,EntitlementId
34879,2022-12-20 00:00:00,8987561,2021-05-19 00:00:00,2022-12-20 05:00:00,2021-05-19 04:00:00,0.9862719774246216,1.0,1.0,False,True,b'\x00\x00\x00\x03\xd4\t\x7f\xc0',10,Cash Dividend,,-1
34879,2023-03-21 00:00:00,9024403,2022-12-20 00:00:00,2023-03-21 04:00:00,2022-12-20 05:00:00,0.9887210130691528,1.0,1.0,False,False,b'\x00\x00\x00\x03\xd4\t\x7f\xbf',10,Cash Dividend,,-1
