StartTime,StockOpen,StockClose,StockHigh,StockLow,StockVol
2023-09-26 13:30:00,330.6199951171875,329.0199890136719,330.6199951171875,326.7099914550781,2063.0
2023-09-26 13:32:00,329.0199890136719,328.3599853515625,329.0199890136719,327.739990234375,635.0
2023-09-26 13:33:00,328.3599853515625,328.3599853515625,328.3599853515625,328.3599853515625,67.0
2023-09-26 13:34:00,328.3599853515625,328.010009765625,328.3599853515625,328.010009765625,499.0
2023-09-26 13:35:00,328.010009765625,328.010009765625,328.010009765625,328.010009765625,253.0
2023-09-26 13:36:00,328.010009765625,328.75,328.75,328.010009765625,725.0
2023-09-26 13:37:00,328.75,328.75,328.75,328.75,86.0
2023-09-26 13:38:00,328.75,327.7300109863281,328.75,327.7300109863281,368.0
2023-09-26 13:39:00,327.7300109863281,326.8999938964844,327.8999938964844,326.8999938964844,868.0
2023-09-26 13:40:00,326.8999938964844,326.8999938964844,326.8999938964844,326.8999938964844,388.0
2023-09-26 13:41:00,326.8999938964844,326.07000732421875,326.8999938964844,326.07000732421875,275.0
2023-09-26 13:42:00,326.07000732421875,326.07000732421875,326.07000732421875,326.07000732421875,145.0
2023-09-26 13:43:00,326.07000732421875,326.07000732421875,326.07000732421875,326.07000732421875,5.0
2023-09-26 13:44:00,326.07000732421875,326.07000732421875,326.07000732421875,326.07000732421875,39.0
2023-09-26 13:45:00,326.07000732421875,326.07000732421875,326.07000732421875,326.07000732421875,64.0
2023-09-26 13:46:00,326.9599914550781,326.9599914550781,326.9599914550781,326.9599914550781,249.0
2023-09-26 13:47:00,326.9599914550781,327.3299865722656,327.3299865722656,326.8500061035156,913.0
2023-09-26 13:48:00,327.3299865722656,327.3299865722656,327.3299865722656,327.3299865722656,9.0
2023-09-26 13:49:00,327.3299865722656,326.9599914550781,327.3299865722656,326.5199890136719,462.0
2023-09-26 13:50:00,326.9599914550781,326.9599914550781,326.9599914550781,326.9599914550781,95.0
2023-09-26 13:51:00,326.9599914550781,325.75,326.9599914550781,325.67999267578125,1000.0
2023-09-26 13:52:00,325.75,325.6700134277344,325.75,325.010009765625,623.0
2023-09-26 13:53:00,325.6700134277344,324.3500061035156,325.6700134277344,324.3500061035156,517.0
2023-09-26 13:54:00,324.3500061035156,325.07000732421875,325.0799865722656,323.79998779296875,516.0
2023-09-26 13:55:00,325.07000732421875,325.3699951171875,325.4599914550781,324.92999267578125,2322.0
2023-09-26 13:56:00,325.25,325.5199890136719,325.5199890136719,325.239990234375,1111.0
2023-09-26 13:57:00,325.5199890136719,325.0799865722656,325.5199890136719,325.0799865722656,231.0
2023-09-26 13:58:00,325.0799865722656,324.8800048828125,325.0799865722656,324.0400085449219,764.0
2023-09-26 13:59:00,324.8800048828125,324.7699890136719,325.2099914550781,324.5799865722656,1673.0
2023-09-26 14:00:00,324.7699890136719,324.760009765625,325.0899963378906,324.760009765625,349.0
2023-09-26 14:01:00,324.760009765625,324.7200012207031,324.94000244140625,324.7200012207031,406.0
2023-09-26 14:02:00,325.07000732421875,324.3999938964844,325.07000732421875,324.3999938964844,613.0
2023-09-26 14:03:00,324.2900085449219,324.55999755859375,324.7300109863281,324.2900085449219,1059.0
2023-09-26 14:04:00,324.55999755859375,324.55999755859375,324.55999755859375,324.55999755859375,33.0
2023-09-26 14:05:00,324.55999755859375,324.54998779296875,324.67999267578125,324.510009765625,850.0
2023-09-26 14:06:00,324.54998779296875,325.04998779296875,325.04998779296875,324.54998779296875,213.0
2023-09-26 14:07:00,325.04998779296875,325.04998779296875,325.04998779296875,325.04998779296875,72.0
2023-09-26 14:08:00,325.04998779296875,324.70001220703125,325.04998779296875,324.70001220703125,210.0
2023-09-26 14:09:00,324.70001220703125,325.0299987792969,325.0299987792969,324.6499938964844,1206.0
2023-09-26 14:10:00,325.0299987792969,325.20001220703125,325.20001220703125,325.0299987792969,200.0
2023-09-26 14:11:00,325.20001220703125,325.0899963378906,325.20001220703125,325.04998779296875,437.0
2023-09-26 14:12:00,325.0899963378906,325.0899963378906,325.0899963378906,325.0899963378906,9.0
2023-09-26 14:13:00,325.0899963378906,325.75,325.75,325.0899963378906,239.0
2023-09-26 14:14:00,325.75,325.75,325.75,325.75,108.0
2023-09-26 14:15:00,325.75,324.4599914550781,325.75,324.4599914550781,623.0
2023-09-26 14:16:00,325.07000732421875,325.07000732421875,325.07000732421875,325.07000732421875,239.0
2023-09-26 14:17:00,325.07000732421875,325.07000732421875,325.07000732421875,325.07000732421875,92.0
2023-09-26 14:18:00,325.07000732421875,325.07000732421875,325.07000732421875,325.07000732421875,112.0
2023-09-26 14:21:00,324.79998779296875,324.79998779296875,324.79998779296875,324.79998779296875,235.0
2023-09-26 14:22:00,324.79998779296875,324.79998779296875,324.79998779296875,324.79998779296875,744.0
2023-09-26 14:23:00,324.79998779296875,325.6499938964844,325.6499938964844,324.79998779296875,211.0
2023-09-26 14:24:00,325.6499938964844,325.2200012207031,325.6499938964844,325.2200012207031,136.0
2023-09-26 14:25:00,325.2200012207031,325.5,325.5,325.2200012207031,321.0
2023-09-26 14:26:00,325.5,325.5799865722656,325.6499938964844,325.5,892.0
2023-09-26 14:27:00,325.5799865722656,325.5799865722656,325.5799865722656,325.5799865722656,230.0
2023-09-26 14:28:00,325.5799865722656,325.5299987792969,325.5799865722656,325.5299987792969,310.0
2023-09-26 14:29:00,325.5299987792969,325.7200012207031,325.7200012207031,325.5299987792969,154.0
2023-09-26 14:30:00,325.7200012207031,325.7200012207031,325.7200012207031,325.7200012207031,363.0
