UIC,Date,BOID,StartDate,UTCEndDateTime,UTCStartDateTime,OldNoOfStocks,NewNoOfStocks,AccSplitFactor,NeedSplit,AccSplitReady,timestamp,EventCode,EventName,Comment,EntitlementId
15660842,2022-02-17 00:00:00,8880065,2020-12-14 00:00:00,2022-02-17 05:00:00,2020-12-14 05:00:00,0.0,0.0,1.0,False,True,b'\x00\x00\x00\x04P*:\xdc',249,Change,,-1
15660842,2023-01-23 00:00:00,9022498,2022-02-17 00:00:00,2023-01-23 05:00:00,2022-02-17 05:00:00,1.0,1.0,1.0,False,True,b'\x00\x00\x00\x04P*:\xdb',249,Change,,-1
