UIC,Date,BOID,StartDate,UTCEndDateTime,UTCStartDateTime,OldNoOfStocks,NewNoOfStocks,AccSplitFactor,NeedSplit,AccSplitReady,timestamp,EventCode,EventName,Comment,EntitlementId
315,2022-11-30 00:00:00,8999572,2013-12-03 00:00:00,2022-11-30 05:00:00,2013-12-03 05:00:00,0.9939870238304138,1.0,1.0,False,True,b'\x00\x00\x00\x03\xd9\xd1\xf3\xce',10,Cash Dividend,,-1
315,2023-03-08 00:00:00,9035934,2022-11-30 00:00:00,2023-03-08 05:00:00,2022-11-30 05:00:00,0.9928100109100342,1.0,1.0,False,True,b'\x00\x00\x00\x03\xd9\xd1\xf3\xcd',10,Cash Dividend,,-1
