UIC,Date,BOID,StartDate,UTCEndDateTime,UTCStartDateTime,OldNoOfStocks,NewNoOfStocks,AccSplitFactor,NeedSplit,AccSplitReady,timestamp,EventCode,EventName,Comment,EntitlementId
19301966,2022-09-29 00:00:00,8973273,1900-01-01 00:00:00,2022-09-29 04:00:00,1900-01-01 00:00:00,0.994530975818634,1.0,1.0,False,True,b'\x00\x00\x00\x03\xd9\x06m\x08',10,Cash Dividend,,-1
19301966,2023-03-30 00:00:00,9029094,2022-09-29 00:00:00,2023-03-30 04:00:00,2022-09-29 04:00:00,0.994333028793335,1.0,1.0,False,False,b'\x00\x00\x00\x03\xd9\x06m\x07',10,Cash Dividend,,-1
