UIC,Date,BOID,StartDate,UTCEndDateTime,UTCStartDateTime,OldNoOfStocks,NewNoOfStocks,AccSplitFactor,NeedSplit,AccSplitReady,timestamp,EventCode,EventName,Comment,EntitlementId
17199832,2022-11-17 00:00:00,8983270,2020-04-06 00:00:00,2022-11-17 05:00:00,2020-04-06 04:00:00,0.9941710233688354,1.0,1.0,False,True,b'\x00\x00\x00\x04\x13$\x9b\xbe',10,Cash Dividend,,-1
17199832,2023-02-23 00:00:00,9028333,2022-11-17 00:00:00,2023-02-23 05:00:00,2022-11-17 05:00:00,0.9945279955863953,1.0,1.0,False,True,b'\x00\x00\x00\x04\x13$\x9b\xbd',10,Cash Dividend,,-1
17199832,2023-05-18 00:00:00,9066270,2023-02-23 00:00:00,2023-05-18 04:00:00,2023-02-23 05:00:00,0.9938899874687195,1.0,1.0,False,True,b'\x00\x00\x00\x04\x13$\x9b\xbc',10,Cash Dividend,,-1
17199832,2023-07-17 00:00:00,9100157,2023-05-18 00:00:00,2023-07-17 04:00:00,2023-05-18 04:00:00,1.0,1.0,1.0,False,False,b'\x00\x00\x00\x04\x13$\x9b\xbb',249,Change,,-1
