UIC,Date,BOID,StartDate,UTCEndDateTime,UTCStartDateTime,OldNoOfStocks,NewNoOfStocks,AccSplitFactor,NeedSplit,AccSplitReady,timestamp,EventCode,EventName,Comment,EntitlementId
716,2022-09-29 00:00:00,8972514,2013-12-27 00:00:00,2022-09-29 04:00:00,2013-12-27 05:00:00,0.988411009311676,1.0,1.0,False,True,b'\x00\x00\x00\x04O\xe8\x0f\x0b',10,Cash Dividend,,-1
716,2022-12-29 00:00:00,9009176,2022-09-29 00:00:00,2022-12-29 05:00:00,2022-09-29 04:00:00,0.9889270067214966,1.0,1.0,False,True,b'\x00\x00\x00\x04O\xe8\x0f\n',10,Cash Dividend,,-1
716,2023-03-30 00:00:00,9047355,2022-12-29 00:00:00,2023-03-30 04:00:00,2022-12-29 05:00:00,0.9867479801177979,1.0,1.0,False,True,b'\x00\x00\x00\x04O\xe8\x0f\t',10,Cash Dividend,,-1
716,2023-09-28 00:00:00,9124745,2023-03-30 00:00:00,2023-09-28 04:00:00,2023-03-30 04:00:00,0.9852399826049805,1.0,1.0,False,False,b'\x00\x00\x00\x04O\xe8\x0f\x08',10,Cash Dividend,,-1
